Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Nodes Count, Nodes Ratio, Training Time, Pruning Time

Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Nodes Count, Nodes Ratio, Training Time, Pruning Time

16,5,1,1.0,LogisticRegression(max_iter=10000),0.987,0.957,0.0,0.951,0.0,0.957,0,0,60,1.0,60,1.0,0:00:00.052460,0:00:00,0:00:00.000106,

16,5,1,0.95,LogisticRegression(max_iter=10000),0.986,0.957,0.0,0.951,0.0,0.957,0,0,57,0.95,57,0.95,0:00:00.014426,0:00:00,0:00:00.000088,

16,5,1,0.9,LogisticRegression(max_iter=10000),0.987,0.957,0.0,0.951,0.0,0.957,0,0,56,0.933,56,0.933,0:00:00.028352,0:00:00,0:00:00.000125,

16,5,1,0.85,LogisticRegression(max_iter=10000),0.987,0.957,0.0,0.951,0.0,0.957,0,0,53,0.883,53,0.883,0:00:00.016364,0:00:00,0:00:00.000133,

16,5,1,0.8,LogisticRegression(max_iter=10000),0.984,0.957,0.0,0.951,0.0,0.957,0,0,48,0.8,48,0.8,0:00:00.012771,0:00:00,0:00:00.000085,

16,5,1,0.75,LogisticRegression(max_iter=10000),0.98,0.957,0.0,0.951,0.0,0.957,0,0,47,0.783,47,0.783,0:00:00.011695,0:00:00,0:00:00.000082,

16,5,1,0.7,LogisticRegression(max_iter=10000),0.979,0.957,0.0,0.951,0.0,0.957,0,0,46,0.767,46,0.767,0:00:00.014503,0:00:00,0:00:00.000509,

16,5,1,0.65,LogisticRegression(max_iter=10000),0.979,0.95,-0.007,0.943,-0.008,0.95,0,0,39,0.65,39,0.65,0:00:00.013851,0:00:00,0:00:00.000109,

16,5,1,0.6,LogisticRegression(max_iter=10000),0.973,0.957,0.0,0.951,0.0,0.957,0,0,29,0.483,29,0.483,0:00:00.033900,0:00:00,0:00:00.002218,

16,5,1,0.55,LogisticRegression(max_iter=10000),0.971,0.95,-0.007,0.943,-0.008,0.95,0,0,20,0.333,20,0.333,0:00:00.007370,0:00:00,0:00:00.000074,

16,10,1,1.0,LogisticRegression(max_iter=10000),0.986,0.957,0.0,0.951,0.0,0.957,0,0,64,1.0,64,1.0,0:00:00.061194,0:00:00,0:00:00.000143,

16,10,1,0.95,LogisticRegression(max_iter=10000),0.984,0.957,0.0,0.951,0.0,0.957,0,0,62,0.969,62,0.969,0:00:00.042087,0:00:00,0:00:00.002781,

16,10,1,0.9,LogisticRegression(max_iter=10000),0.984,0.957,0.0,0.951,0.0,0.957,0,0,62,0.969,62,0.969,0:00:00.033616,0:00:00,0:00:00.000137,

16,10,1,0.85,LogisticRegression(max_iter=10000),0.984,0.957,0.0,0.951,0.0,0.957,0,0,60,0.938,60,0.938,0:00:00.020025,0:00:00,0:00:00.000108,

16,10,1,0.8,LogisticRegression(max_iter=10000),0.984,0.957,0.0,0.951,0.0,0.957,0,0,60,0.938,60,0.938,0:00:00.014969,0:00:00,0:00:00.000091,

16,10,1,0.75,LogisticRegression(max_iter=10000),0.984,0.957,0.0,0.951,0.0,0.957,0,0,59,0.922,59,0.922,0:00:00.022949,0:00:00,0:00:00.011812,

16,10,1,0.7,LogisticRegression(max_iter=10000),0.984,0.957,0.0,0.951,0.0,0.957,0,0,58,0.906,58,0.906,0:00:00.042560,0:00:00,0:00:00.003707,

16,10,1,0.65,LogisticRegression(max_iter=10000),0.984,0.957,0.0,0.951,0.0,0.957,0,0,50,0.781,50,0.781,0:00:00.021932,0:00:00,0:00:00.002789,

16,10,1,0.6,LogisticRegression(max_iter=10000),0.979,0.95,-0.007,0.943,-0.008,0.95,0,0,48,0.75,48,0.75,0:00:00.034263,0:00:00,0:00:00.000651,

16,10,1,0.55,LogisticRegression(max_iter=10000),0.975,0.95,-0.007,0.942,-0.009,0.95,0,0,42,0.656,42,0.656,0:00:00.031431,0:00:00,0:00:00.000110,

16,15,1,1.0,LogisticRegression(max_iter=10000),0.986,0.964,0.0,0.959,0.0,0.964,0,0,70,1.0,70,1.0,0:00:00.023456,0:00:00,0:00:00.000122,

16,15,1,0.95,LogisticRegression(max_iter=10000),0.986,0.964,0.0,0.959,0.0,0.964,0,0,69,0.986,69,0.986,0:00:00.019136,0:00:00,0:00:00.000098,

16,15,1,0.9,LogisticRegression(max_iter=10000),0.987,0.964,0.0,0.959,0.0,0.964,0,0,67,0.957,67,0.957,0:00:00.015721,0:00:00,0:00:00.000091,

16,15,1,0.85,LogisticRegression(max_iter=10000),0.984,0.964,0.0,0.959,0.0,0.964,0,0,65,0.929,65,0.929,0:00:00.024129,0:00:00,0:00:00.000658,

16,15,1,0.8,LogisticRegression(max_iter=10000),0.984,0.964,0.0,0.959,0.0,0.964,0,0,64,0.914,64,0.914,0:00:00.016420,0:00:00,0:00:00.000099,

16,15,1,0.75,LogisticRegression(max_iter=10000),0.982,0.957,-0.007,0.951,-0.008,0.957,0,0,60,0.857,60,0.857,0:00:00.015030,0:00:00,0:00:00.000091,

16,15,1,0.7,LogisticRegression(max_iter=10000),0.979,0.957,-0.007,0.951,-0.008,0.957,0,0,55,0.786,55,0.786,0:00:00.023604,0:00:00,0:00:00.000122,

16,15,1,0.65,LogisticRegression(max_iter=10000),0.977,0.964,0.0,0.959,0.0,0.964,0,0,53,0.757,53,0.757,0:00:00.018566,0:00:00,0:00:00.000099,

16,15,1,0.6,LogisticRegression(max_iter=10000),0.979,0.964,0.0,0.959,0.0,0.964,0,0,51,0.729,51,0.729,0:00:00.014218,0:00:00,0:00:00.000086,

16,15,1,0.55,LogisticRegression(max_iter=10000),0.979,0.964,0.0,0.96,0.0,0.964,0,0,39,0.557,39,0.557,0:00:00.019544,0:00:00,0:00:00.013766,

32,5,1,1.0,LogisticRegression(max_iter=10000),0.987,0.964,0.0,0.959,0.0,0.964,0,0,70,1.0,70,1.0,0:00:00.058047,0:00:00,0:00:00.002757,

32,5,1,0.95,LogisticRegression(max_iter=10000),0.987,0.957,-0.007,0.951,-0.008,0.957,0,0,66,0.943,66,0.943,0:00:00.020188,0:00:00,0:00:00.009066,

32,5,1,0.9,LogisticRegression(max_iter=10000),0.987,0.957,-0.007,0.951,-0.008,0.957,0,0,66,0.943,66,0.943,0:00:00.038139,0:00:00,0:00:00.000106,

32,5,1,0.85,LogisticRegression(max_iter=10000),0.986,0.95,-0.014,0.943,-0.016,0.95,0,0,62,0.886,62,0.886,0:00:00.014765,0:00:00,0:00:00.000095,

32,5,1,0.8,LogisticRegression(max_iter=10000),0.986,0.957,-0.007,0.951,-0.008,0.957,0,0,59,0.843,59,0.843,0:00:00.020784,0:00:00,0:00:00.002050,

32,5,1,0.75,LogisticRegression(max_iter=10000),0.984,0.957,-0.007,0.951,-0.008,0.957,0,0,58,0.829,58,0.829,0:00:00.041009,0:00:00,0:00:00.000110,

32,5,1,0.7,LogisticRegression(max_iter=10000),0.982,0.943,-0.021,0.934,-0.026,0.943,0,0,54,0.771,54,0.771,0:00:00.013796,0:00:00,0:00:00.000086,

32,5,1,0.65,LogisticRegression(max_iter=10000),0.977,0.943,-0.021,0.934,-0.026,0.943,0,0,46,0.657,46,0.657,0:00:00.024667,0:00:00,0:00:00.000100,

32,5,1,0.6,LogisticRegression(max_iter=10000),0.977,0.95,-0.014,0.942,-0.017,0.95,0,0,44,0.629,44,0.629,0:00:00.024569,0:00:00,0:00:00.000100,

32,5,1,0.55,LogisticRegression(max_iter=10000),0.977,0.95,-0.014,0.943,-0.016,0.95,0,0,33,0.471,33,0.471,0:00:00.018786,0:00:00,0:00:00.000087,

32,10,1,1.0,LogisticRegression(max_iter=10000),0.984,0.964,0.0,0.959,0.0,0.964,0,0,69,1.0,69,1.0,0:00:00.016661,0:00:00,0:00:00.000126,

32,10,1,0.95,LogisticRegression(max_iter=10000),0.984,0.964,0.0,0.959,0.0,0.964,0,0,68,0.986,68,0.986,0:00:00.015365,0:00:00,0:00:00.000153,

32,10,1,0.9,LogisticRegression(max_iter=10000),0.984,0.964,0.0,0.959,0.0,0.964,0,0,68,0.986,68,0.986,0:00:00.013845,0:00:00,0:00:00.000104,

32,10,1,0.85,LogisticRegression(max_iter=10000),0.984,0.964,0.0,0.959,0.0,0.964,0,0,68,0.986,68,0.986,0:00:00.042745,0:00:00,0:00:00.000499,

