Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Nodes Count, Nodes Ratio, Training Time, Pruning Time

16,5,1,1.0,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.020117,0:00:00,0:00:00.000106,

16,5,1,0.95,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.030997,0:00:00,0:00:00.000138,

16,5,1,0.9,LogisticRegression(max_iter=10000),0.879,0.859,0.0,0.835,0.0,0.859,0,0,31,0.969,31,0.969,0:00:00.022948,0:00:00,0:00:00.000115,

16,5,1,0.85,LogisticRegression(max_iter=10000),0.879,0.859,0.0,0.835,0.0,0.859,0,0,31,0.969,31,0.969,0:00:00.014578,0:00:00,0:00:00.000103,

16,5,1,0.8,LogisticRegression(max_iter=10000),0.879,0.859,0.0,0.835,0.0,0.859,0,0,31,0.969,31,0.969,0:00:00.014424,0:00:00,0:00:00.000107,

16,5,1,0.75,LogisticRegression(max_iter=10000),0.879,0.859,0.0,0.835,0.0,0.859,0,0,30,0.938,30,0.938,0:00:00.016447,0:00:00,0:00:00.000104,

16,5,1,0.7,LogisticRegression(max_iter=10000),0.879,0.859,0.0,0.835,0.0,0.859,0,0,29,0.906,29,0.906,0:00:00.026681,0:00:00,0:00:00.000127,

16,5,1,0.65,LogisticRegression(max_iter=10000),0.879,0.859,0.0,0.835,0.0,0.859,0,0,26,0.812,26,0.812,0:00:00.047792,0:00:00,0:00:00.000123,

16,5,1,0.6,LogisticRegression(max_iter=10000),0.879,0.845,-0.014,0.817,-0.019,0.845,0,0,25,0.781,25,0.781,0:00:00.025376,0:00:00,0:00:00.000095,

16,5,1,0.55,LogisticRegression(max_iter=10000),0.889,0.859,0.0,0.835,0.0,0.859,0,0,18,0.562,18,0.562,0:00:00.015515,0:00:00,0:00:00.000098,

16,10,1,1.0,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.034244,0:00:00,0:00:00.000122,

16,10,1,0.95,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.032257,0:00:00,0:00:00.000130,

16,10,1,0.9,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.019796,0:00:00,0:00:00.000101,

16,10,1,0.85,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.017656,0:00:00,0:00:00.000099,

16,10,1,0.8,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.031919,0:00:00,0:00:00.000138,

16,10,1,0.75,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.023020,0:00:00,0:00:00.000113,

16,10,1,0.7,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.018109,0:00:00,0:00:00.000099,

16,10,1,0.65,LogisticRegression(max_iter=10000),0.882,0.859,0.0,0.835,0.0,0.859,0,0,31,0.969,31,0.969,0:00:00.018049,0:00:00,0:00:00.000104,

16,10,1,0.6,LogisticRegression(max_iter=10000),0.882,0.859,0.0,0.835,0.0,0.859,0,0,31,0.969,31,0.969,0:00:00.030009,0:00:00,0:00:00.000169,

16,10,1,0.55,LogisticRegression(max_iter=10000),0.886,0.887,0.028,0.871,0.036,0.887,0,0,26,0.812,26,0.812,0:00:00.034447,0:00:00,0:00:00.000113,

16,15,1,1.0,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.018160,0:00:00,0:00:00.000104,

16,15,1,0.95,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.017864,0:00:00,0:00:00.000100,

16,15,1,0.9,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.026861,0:00:00,0:00:00.000127,

16,15,1,0.85,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.020729,0:00:00,0:00:00.000108,

16,15,1,0.8,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.017637,0:00:00,0:00:00.000098,

16,15,1,0.75,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.018965,0:00:00,0:00:00.000099,

16,15,1,0.7,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.017466,0:00:00,0:00:00.000100,

16,15,1,0.65,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.068904,0:00:00,0:00:00.000140,

16,15,1,0.6,LogisticRegression(max_iter=10000),0.889,0.859,0.0,0.835,0.0,0.859,0,0,30,0.938,30,0.938,0:00:00.017391,0:00:00,0:00:00.000098,

16,15,1,0.55,LogisticRegression(max_iter=10000),0.857,0.845,-0.014,0.817,-0.019,0.845,0,0,24,0.75,24,0.75,0:00:00.016023,0:00:00,0:00:00.000098,

32,5,1,1.0,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.017471,0:00:00,0:00:00.000097,

32,5,1,0.95,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.028185,0:00:00,0:00:00.000105,

32,5,1,0.9,LogisticRegression(max_iter=10000),0.875,0.859,0.0,0.835,0.0,0.859,0,0,32,1.0,32,1.0,0:00:00.058235,0:00:00,0:00:00.000130,

