Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Nodes Count, Nodes Ratio, Training Time, Pruning Time

Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Nodes Count, Nodes Ratio, Training Time, Pruning Time

16,5,1,1.0,LogisticRegression(max_iter=10000),0.903,0.899,0.0,0.642,0.0,0.899,0,0,175,1.0,175,1.0,0:00:07.058085,0:00:00,

16,5,1,0.95,LogisticRegression(max_iter=10000),0.903,0.9,0.001,0.646,0.004,0.9,0,0,147,0.84,147,0.84,0:00:04.620007,0:00:00,

16,5,1,0.9,LogisticRegression(max_iter=10000),0.903,0.9,0.001,0.641,-0.001,0.9,0,0,124,0.709,124,0.709,0:00:04.775224,0:00:00,

16,5,1,0.85,LogisticRegression(max_iter=10000),0.903,0.901,0.002,0.645,0.003,0.901,0,0,110,0.629,110,0.629,0:00:03.757157,0:00:00,

16,5,1,0.8,LogisticRegression(max_iter=10000),0.902,0.901,0.002,0.644,0.002,0.901,0,0,97,0.554,97,0.554,0:00:02.809423,0:00:00,

16,5,1,0.75,LogisticRegression(max_iter=10000),0.902,0.901,0.002,0.641,-0.002,0.901,0,0,82,0.469,82,0.469,0:00:03.493330,0:00:00,

16,5,1,0.7,LogisticRegression(max_iter=10000),0.901,0.901,0.002,0.636,-0.006,0.901,0,0,64,0.366,64,0.366,0:00:01.937923,0:00:00,

16,5,1,0.65,LogisticRegression(max_iter=10000),0.9,0.901,0.002,0.633,-0.01,0.901,0,0,46,0.263,46,0.263,0:00:00.928908,0:00:00,

16,5,1,0.6,LogisticRegression(max_iter=10000),0.9,0.9,0.001,0.63,-0.012,0.9,0,0,37,0.211,37,0.211,0:00:00.440800,0:00:00,

16,10,1,1.0,LogisticRegression(max_iter=10000),0.906,0.897,0.0,0.645,0.0,0.897,0,0,627,1.0,627,1.0,0:00:35.474204,0:00:00,

16,10,1,0.95,LogisticRegression(max_iter=10000),0.905,0.897,0.0,0.645,-0.0,0.897,0,0,571,0.911,571,0.911,0:00:32.781506,0:00:00,

16,10,1,0.9,LogisticRegression(max_iter=10000),0.905,0.897,0.0,0.645,0.0,0.897,0,0,533,0.85,533,0.85,0:00:36.517148,0:00:00,

16,10,1,0.85,LogisticRegression(max_iter=10000),0.905,0.897,0.001,0.645,0.0,0.897,0,0,500,0.797,500,0.797,0:00:35.702132,0:00:00,

16,10,1,0.8,LogisticRegression(max_iter=10000),0.906,0.897,0.001,0.644,-0.001,0.897,0,0,479,0.764,479,0.764,0:00:31.430019,0:00:00,

16,10,1,0.75,LogisticRegression(max_iter=10000),0.905,0.898,0.001,0.644,-0.001,0.898,0,0,439,0.7,439,0.7,0:00:22.897696,0:00:00,

16,10,1,0.7,LogisticRegression(max_iter=10000),0.904,0.899,0.002,0.646,0.001,0.899,0,0,381,0.608,381,0.608,0:00:20.540021,0:00:00,

16,10,1,0.65,LogisticRegression(max_iter=10000),0.905,0.899,0.003,0.65,0.005,0.899,0,0,314,0.501,314,0.501,0:00:14.031505,0:00:00,

16,10,1,0.6,LogisticRegression(max_iter=10000),0.905,0.898,0.002,0.647,0.002,0.898,0,0,281,0.448,281,0.448,0:00:13.303795,0:00:00,

16,15,1,1.0,LogisticRegression(max_iter=10000),0.907,0.897,0.0,0.646,0.0,0.897,0,0,956,1.0,956,1.0,0:01:38.525087,0:00:00,

16,15,1,0.95,LogisticRegression(max_iter=10000),0.907,0.897,0.0,0.647,0.001,0.897,0,0,924,0.967,924,0.967,0:01:37.523909,0:00:00,

16,15,1,0.9,LogisticRegression(max_iter=10000),0.906,0.897,0.0,0.646,-0.0,0.897,0,0,895,0.936,895,0.936,0:01:24.690910,0:00:00,

16,15,1,0.85,LogisticRegression(max_iter=10000),0.906,0.897,-0.0,0.644,-0.002,0.897,0,0,854,0.893,854,0.893,0:01:11.412891,0:00:00,

16,15,1,0.8,LogisticRegression(max_iter=10000),0.906,0.897,-0.001,0.644,-0.002,0.897,0,0,825,0.863,825,0.863,0:01:01.011207,0:00:00,

16,15,1,0.75,LogisticRegression(max_iter=10000),0.906,0.897,-0.0,0.644,-0.002,0.897,0,0,773,0.809,773,0.809,0:01:11.615226,0:00:00,

16,15,1,0.7,LogisticRegression(max_iter=10000),0.906,0.897,-0.0,0.644,-0.003,0.897,0,0,729,0.763,729,0.763,0:01:03.209196,0:00:00,

16,15,1,0.65,LogisticRegression(max_iter=10000),0.905,0.897,0.0,0.642,-0.004,0.897,0,0,604,0.632,604,0.632,0:00:38.460342,0:00:00,

16,15,1,0.6,LogisticRegression(max_iter=10000),0.905,0.897,0.0,0.642,-0.004,0.897,0,0,562,0.588,562,0.588,0:00:50.352996,0:00:00,

32,5,1,1.0,LogisticRegression(max_iter=10000),0.904,0.899,0.0,0.645,0.0,0.899,0,0,260,1.0,260,1.0,0:00:18.006032,0:00:00,

32,5,1,0.95,LogisticRegression(max_iter=10000),0.904,0.899,-0.0,0.645,0.0,0.899,0,0,222,0.854,222,0.854,0:00:14.859180,0:00:00,

32,5,1,0.9,LogisticRegression(max_iter=10000),0.902,0.9,0.001,0.647,0.002,0.9,0,0,196,0.754,196,0.754,0:00:13.203903,0:00:00,

32,5,1,0.85,LogisticRegression(max_iter=10000),0.902,0.9,0.001,0.646,0.001,0.9,0,0,172,0.662,172,0.662,0:00:08.066621,0:00:00,

32,5,1,0.8,LogisticRegression(max_iter=10000),0.903,0.899,-0.001,0.64,-0.004,0.899,0,0,153,0.588,153,0.588,0:00:09.433626,0:00:00,

32,5,1,0.75,LogisticRegression(max_iter=10000),0.902,0.899,-0.0,0.644,-0.001,0.899,0,0,128,0.492,128,0.492,0:00:06.886893,0:00:00,

32,5,1,0.7,LogisticRegression(max_iter=10000),0.903,0.899,-0.0,0.641,-0.003,0.899,0,0,106,0.408,106,0.408,0:00:06.829889,0:00:00,

32,5,1,0.65,LogisticRegression(max_iter=10000),0.902,0.899,-0.001,0.637,-0.008,0.899,0,0,86,0.331,86,0.331,0:00:02.930730,0:00:00,

32,5,1,0.6,LogisticRegression(max_iter=10000),0.902,0.898,-0.002,0.632,-0.012,0.898,0,0,64,0.246,64,0.246,0:00:02.613770,0:00:00,

32,10,1,1.0,LogisticRegression(max_iter=10000),0.906,0.897,0.0,0.644,0.0,0.897,0,0,839,1.0,839,1.0,0:01:48.549798,0:00:00,

32,10,1,0.95,LogisticRegression(max_iter=10000),0.906,0.897,-0.0,0.644,-0.001,0.897,0,0,782,0.932,782,0.932,0:01:33.377045,0:00:00,

32,10,1,0.9,LogisticRegression(max_iter=10000),0.906,0.897,0.0,0.646,0.002,0.897,0,0,740,0.882,740,0.882,0:01:19.582808,0:00:00,

32,10,1,0.85,LogisticRegression(max_iter=10000),0.906,0.897,-0.0,0.645,0.0,0.897,0,0,701,0.836,701,0.836,0:01:10.196472,0:00:00,

32,10,1,0.8,LogisticRegression(max_iter=10000),0.906,0.897,0.0,0.646,0.001,0.897,0,0,662,0.789,662,0.789,0:00:57.769570,0:00:00,

32,10,1,0.75,LogisticRegression(max_iter=10000),0.905,0.897,0.0,0.645,0.001,0.897,0,0,618,0.737,618,0.737,0:00:48.920210,0:00:00,

32,10,1,0.7,LogisticRegression(max_iter=10000),0.905,0.897,-0.0,0.644,-0.0,0.897,0,0,538,0.641,538,0.641,0:00:44.768008,0:00:00,

32,10,1,0.65,LogisticRegression(max_iter=10000),0.905,0.898,0.0,0.646,0.002,0.898,0,0,439,0.523,439,0.523,0:00:36.052900,0:00:00,

32,10,1,0.6,LogisticRegression(max_iter=10000),0.905,0.897,0.0,0.643,-0.001,0.897,0,0,385,0.459,385,0.459,0:00:27.436362,0:00:00,

32,15,1,1.0,LogisticRegression(max_iter=10000),0.906,0.897,0.0,0.646,0.0,0.897,0,0,1182,1.0,1182,1.0,0:02:17.498452,0:00:00,

32,15,1,0.95,LogisticRegression(max_iter=10000),0.907,0.897,0.0,0.645,-0.0,0.897,0,0,1147,0.97,1147,0.97,0:01:59.506544,0:00:00,

32,15,1,0.9,LogisticRegression(max_iter=10000),0.907,0.897,0.0,0.645,-0.001,0.897,0,0,1117,0.945,1117,0.945,0:02:02.846163,0:00:00,

32,15,1,0.85,LogisticRegression(max_iter=10000),0.907,0.897,-0.0,0.644,-0.002,0.897,0,0,1069,0.904,1069,0.904,0:01:42.920894,0:00:00,

32,15,1,0.8,LogisticRegression(max_iter=10000),0.906,0.897,0.0,0.646,0.0,0.897,0,0,1050,0.888,1050,0.888,0:01:54.933003,0:00:00,

32,15,1,0.75,LogisticRegression(max_iter=10000),0.906,0.898,0.001,0.648,0.002,0.898,0,0,1003,0.849,1003,0.849,0:01:28.313719,0:00:00,

32,15,1,0.7,LogisticRegression(max_iter=10000),0.906,0.898,0.001,0.649,0.003,0.898,0,0,930,0.787,930,0.787,0:01:21.270897,0:00:00,

32,15,1,0.65,LogisticRegression(max_iter=10000),0.906,0.898,0.001,0.649,0.003,0.898,0,0,810,0.685,810,0.685,0:01:15.130648,0:00:00,

32,15,1,0.6,LogisticRegression(max_iter=10000),0.906,0.898,0.001,0.651,0.005,0.898,0,0,763,0.646,763,0.646,0:01:09.200933,0:00:00,

64,5,1,1.0,LogisticRegression(max_iter=10000),0.903,0.899,0.0,0.647,0.0,0.899,0,0,366,1.0,366,1.0,0:00:21.736277,0:00:00,

64,5,1,0.95,LogisticRegression(max_iter=10000),0.903,0.899,0.0,0.647,0.0,0.899,0,0,321,0.877,321,0.877,0:00:17.411300,0:00:00,

64,5,1,0.9,LogisticRegression(max_iter=10000),0.903,0.899,-0.0,0.645,-0.002,0.899,0,0,285,0.779,285,0.779,0:00:15.419990,0:00:00,

64,5,1,0.85,LogisticRegression(max_iter=10000),0.903,0.9,0.001,0.649,0.002,0.9,0,0,255,0.697,255,0.697,0:00:12.486117,0:00:00,

64,5,1,0.8,LogisticRegression(max_iter=10000),0.903,0.9,0.001,0.646,-0.001,0.9,0,0,218,0.596,218,0.596,0:00:11.128481,0:00:00,

64,5,1,0.75,LogisticRegression(max_iter=10000),0.903,0.9,0.001,0.645,-0.002,0.9,0,0,196,0.536,196,0.536,0:00:10.763046,0:00:00,

64,5,1,0.7,LogisticRegression(max_iter=10000),0.903,0.899,0.0,0.641,-0.006,0.899,0,0,162,0.443,162,0.443,0:00:07.758016,0:00:00,

